year,department,value,activity
2022,Valle del Cauca,2828.4,"Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental"
2022,Vaupés,0.77,"Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental"
2022,Vichada,3.2,"Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental"
2022,Amazonas,24.54,Construcción
2022,Antioquia,6296.54,Construcción
2022,Arauca,161.36,Construcción
2022,Atlántico,1820.98,Construcción
2022,Bogotá D.C.,9185.12,Construcción
2022,Bolívar,2725.3,Construcción
2022,Boyacá,1870.2,Construcción
2022,Caldas,792.19,Construcción
2022,Caquetá,218.93,Construcción
2022,Casanare,285.42,Construcción
2022,Cauca,1076.05,Construcción
2022,Cesar,835.46,Construcción
2022,Chocó,162.14,Construcción
2022,Córdoba,724.16,Construcción
2022,Cundinamarca,2487.56,Construcción
2022,Guainía,38.36,Construcción
2022,Guaviare,53.86,Construcción
2022,Huila,923.89,Construcción
2022,La Guajira,659.5,Construcción
2022,Magdalena,750.87,Construcción
2022,Meta,1089.43,Construcción
2022,Nariño,912.64,Construcción
2022,Norte de Santander,1160.87,Construcción
2022,Putumayo,223.41,Construcción
2022,Quindío,506.1,Construcción
2022,Risaralda,837.79,Construcción
2022,"San Andrés, Providencia y Santa Catalina (Archipiélago)",28.75,Construcción
2022,Santander,3302.85,Construcción
2022,Sucre,600.68,Construcción
2022,Tolima,1194.48,Construcción
2022,Valle del Cauca,2610.34,Construcción
2022,Vaupés,22.19,Construcción
2022,Vichada,56.99,Construcción
2022,Amazonas,199.29,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Antioquia,25023.49,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Arauca,525.67,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Atlántico,9068.21,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Bogotá D.C.,50462.6,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Bolívar,6141.19,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Boyacá,4594.36,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Caldas,2779.36,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Caquetá,687.59,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Casanare,2603.89,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Cauca,2195.8,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Cesar,2211.06,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Chocó,535.36,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Córdoba,2584.0,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Cundinamarca,9641.45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Guainía,53.86,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Guaviare,139.24,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Huila,2731.13,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,La Guajira,1463.49,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Magdalena,2907.42,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Meta,3842.01,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Nariño,3055.17,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2023,Putumayo,14.62,Información y comunicaciones
2022,Norte de Santander,2892.89,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Putumayo,565.6,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Quindío,1771.39,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Risaralda,3342.8,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,"San Andrés, Providencia y Santa Catalina (Archipiélago)",913.01,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Santander,8652.95,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Sucre,1469.51,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Tolima,3695.83,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Valle del Cauca,16754.55,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Vaupés,64.0,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Vichada,67.25,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida
2022,Amazonas,5.34,Información y comunicaciones
2022,Antioquia,4442.8,Información y comunicaciones
2022,Arauca,34.5,Información y comunicaciones
2022,Atlántico,1288.5,Información y comunicaciones
2022,Bogotá D.C.,12666.76,Información y comunicaciones
2022,Bolívar,768.61,Información y comunicaciones
2022,Boyacá,446.04,Información y comunicaciones
2022,Caldas,502.41,Información y comunicaciones
2022,Caquetá,74.68,Información y comunicaciones
2022,Casanare,85.27,Información y comunicaciones
2022,Cauca,211.36,Información y comunicaciones
2022,Cesar,277.13,Información y comunicaciones
2022,Chocó,43.16,Información y comunicaciones
2022,Córdoba,522.03,Información y comunicaciones
2022,Cundinamarca,1570.93,Información y comunicaciones
2022,Guainía,0.63,Información y comunicaciones
2022,Guaviare,6.54,Información y comunicaciones
2022,Huila,367.63,Información y comunicaciones
2022,La Guajira,96.1,Información y comunicaciones
2022,Magdalena,352.19,Información y comunicaciones
2022,Meta,374.34,Información y comunicaciones
2022,Nariño,267.37,Información y comunicaciones
2022,Norte de Santander,238.82,Información y comunicaciones
2022,Putumayo,14.37,Información y comunicaciones
2022,Quindío,171.75,Información y comunicaciones
2022,Risaralda,459.17,Información y comunicaciones
2022,"San Andrés, Providencia y Santa Catalina (Archipiélago)",16.93,Información y comunicaciones
2022,Santander,1763.88,Información y comunicaciones
2022,Sucre,166.85,Información y comunicaciones
2022,Tolima,610.4,Información y comunicaciones
2022,Valle del Cauca,2734.89,Información y comunicaciones
2022,Vaupés,0.26,Información y comunicaciones
2022,Vichada,4.07,Información y comunicaciones
2022,Amazonas,17.59,Actividades financieras y de seguros
2022,Antioquia,7598.41,Actividades financieras y de seguros
2022,Arauca,69.52,Actividades financieras y de seguros
2022,Atlántico,1918.4,Actividades financieras y de seguros
2022,Bogotá D.C.,23551.38,Actividades financieras y de seguros
2022,Bolívar,853.14,Actividades financieras y de seguros
2022,Boyacá,530.19,Actividades financieras y de seguros
2022,Caldas,505.54,Actividades financieras y de seguros
2022,Caquetá,109.7,Actividades financieras y de seguros
2022,Casanare,206.87,Actividades financieras y de seguros
2022,Cauca,317.04,Actividades financieras y de seguros
2022,Cesar,336.3,Actividades financieras y de seguros
2022,Chocó,79.73,Actividades financieras y de seguros
2022,Córdoba,388.21,Actividades financieras y de seguros
2022,Cundinamarca,782.23,Actividades financieras y de seguros
